datetime,date,open,high,low,close,quantity,turnover
2023-12-21,2023-12-21,0.8942,0.9001,0.8928,0.9001,0,0
2023-12-20,2023-12-20,0.9319,0.9372,0.9232,0.9372,0,0
2023-12-19,2023-12-19,0.9111,0.9471,0.9111,0.9258,35130.0,32755.74
2023-12-18,2023-12-18,0.8867,0.9078,0.865,0.9078,4000.0,3484.734
2023-12-15,2023-12-15,0.8763,0.9041,0.8731,0.9041,162354,143433.1972
2023-12-14,2023-12-14,0.897,0.9042,0.8674,0.8674,31844,28522.894
2023-12-13,2023-12-13,0.8412,0.8527,0.837,0.8432,53278,44687.062
2023-12-12,2023-12-12,0.8078,0.8175,0.7943,0.8164,12000.0,9656.5
2023-12-11,2023-12-11,0.7651,0.791,0.7651,0.7801,34700.0,27003.255
2023-12-08,2023-12-08,0.7468,0.7602,0.7417,0.7602,4000.0,3020.0
2023-12-07,2023-12-07,0.7116,0.747,0.7116,0.747,7900.0,5623.22
2023-12-06,2023-12-06,0.7461,0.7461,0.7229,0.7229,0,0
2023-12-05,2023-12-05,0.6985,0.7221,0.697,0.7221,10541,7400.7303
2023-12-04,2023-12-04,0.7398,0.7398,0.6911,0.693,29601,21516.7537
2023-12-01,2023-12-01,0.7325,0.7366,0.7181,0.7319,15370.0,11088.208
2023-11-30,2023-11-30,0.7536,0.7574,0.7155,0.7155,19501,14770.0574
