datetime,value,quantity
2026-09-03T14:56:21.570+00:00,353.7,11.0
2026-09-03T14:56:21.570+00:00,353.7,22.0
2026-09-03T14:56:21.570+00:00,353.7,5.0
2026-09-03T14:56:21.570+00:00,353.7,26.0
2026-09-03T14:43:17.270+00:00,352.76,46.0
2026-09-03T14:38:57.550+00:00,352.56,30.0
2026-09-03T14:34:13.580+00:00,353.28,18.0
2026-09-03T14:34:02.810+00:00,353.36,1.0
2026-09-03T14:29:02.920+00:00,354.88,1.0
2026-09-03T14:22:21.630+00:00,354.6,36.0
2026-09-03T14:14:11.940+00:00,352.54,239.0
2026-09-03T14:12:26.850+00:00,352.5,204.0
2026-09-03T14:09:14.290+00:00,351.7,13.0
2026-09-03T14:09:14.290+00:00,351.7,13.0
2026-09-03T14:09:14.290+00:00,351.7,11.0
2026-09-03T14:09:14.290+00:00,351.7,14.0
2026-09-03T14:09:14.290+00:00,351.7,3.0
2026-09-03T14:09:14.290+00:00,351.7,4.0
2026-09-03T14:09:14.170+00:00,351.7,6.0
2026-09-03T14:09:13.590+00:00,351.7,2.0
2026-09-03T14:09:13.580+00:00,351.7,6.0
2026-09-03T14:05:53.610+00:00,352.18,5.0
2026-09-03T14:05:53.610+00:00,352.18,4.0
2026-09-03T14:00:59.280+00:00,352.9,69.0
2026-09-03T13:59:20.000+00:00,353.38,14.0
2026-09-03T13:58:39.000+00:00,353.14,51.0
2026-09-03T13:58:36.460+00:00,353.16,12.0
2026-09-03T13:58:36.460+00:00,353.14,52.0
2026-09-03T13:58:36.460+00:00,353.16,48.0
2026-09-03T13:57:18.200+00:00,353.22,19.0
2026-09-03T13:57:08.240+00:00,353.22,44.0
2026-09-03T13:47:31.100+00:00,354.96,53.0
2026-09-03T13:47:31.090+00:00,354.96,148.0
2026-09-03T13:47:31.070+00:00,354.96,99.0
2026-09-03T13:44:26.110+00:00,353.62,1.0
2026-09-03T13:44:26.110+00:00,353.62,1.0
2026-09-03T13:44:26.100+00:00,353.62,43.0
2026-09-03T13:43:33.110+00:00,354.0,72.0
2026-09-03T13:41:27.520+00:00,354.64,58.0
2026-09-03T13:41:27.520+00:00,354.64,35.0
2026-09-03T13:41:27.520+00:00,354.76,13.0
2026-09-03T13:41:27.520+00:00,354.76,7.0
2026-09-03T13:41:22.200+00:00,354.48,1.0
2026-09-03T13:41:22.200+00:00,354.48,1.0
2026-09-03T13:40:43.990+00:00,354.44,14.0
2026-09-03T13:39:01.550+00:00,352.32,49.0
2026-09-03T13:39:01.550+00:00,352.3,86.0
2026-09-03T13:38:34.560+00:00,352.26,1.0
2026-09-03T13:38:28.860+00:00,352.02,70.0
2026-09-03T13:37:55.120+00:00,351.08,1.0
2026-09-03T13:37:50.580+00:00,351.16,18.0
2026-09-03T13:36:59.550+00:00,349.92,1.0
2026-09-03T13:36:59.550+00:00,349.92,1.0
2026-09-03T13:36:34.110+00:00,349.6,31.0
2026-09-03T13:36:34.110+00:00,349.6,20.0
2026-09-03T13:35:28.140+00:00,351.42,1.0
2026-09-03T13:35:08.910+00:00,351.7,41.0
2026-09-03T13:34:24.870+00:00,352.0,30.0
2026-09-03T13:34:10.450+00:00,351.88,15.0
2026-09-03T13:34:06.430+00:00,351.58,1.0
2026-09-03T13:34:06.420+00:00,351.58,5.0
2026-09-03T13:33:38.850+00:00,350.94,20.0
2026-09-03T13:33:38.850+00:00,350.94,9.0
2026-09-03T13:33:38.850+00:00,350.94,20.0
2026-09-03T13:33:32.640+00:00,350.66,20.0
2026-09-03T13:10:39.090+00:00,349.96,72.0
2026-09-03T13:10:25.870+00:00,349.66,74.0
2026-09-03T12:50:52.320+00:00,349.78,30.0
2026-09-03T12:40:38.620+00:00,349.3,1.0
2026-09-03T12:40:38.610+00:00,349.3,8.0
2026-09-03T12:30:39.010+00:00,349.78,22.0
2026-09-03T12:30:39.010+00:00,349.78,8.0
2026-09-03T12:30:39.010+00:00,349.78,11.0
2026-09-03T12:29:08.110+00:00,347.84,199.0
2026-09-03T12:21:33.890+00:00,346.62,100.0
2026-09-03T12:18:40.080+00:00,347.28,26.0
2026-09-03T12:15:59.450+00:00,346.8,15.0
2026-09-03T12:15:44.770+00:00,346.8,180.0
2026-09-03T12:11:10.760+00:00,347.7,36.0
2026-09-03T12:10:48.450+00:00,347.36,14.0
2026-09-03T11:55:53.930+00:00,346.32,30.0
2026-09-03T11:55:39.790+00:00,346.44,43.0
2026-09-03T11:53:34.610+00:00,346.24,60.0
2026-09-03T11:52:19.700+00:00,346.58,70.0
2026-09-03T11:48:08.100+00:00,346.74,9.0
2026-09-03T11:47:11.750+00:00,347.22,151.0
2026-09-03T11:47:11.750+00:00,347.18,8.0
2026-09-03T11:29:10.630+00:00,348.56,142.0
2026-09-03T11:28:30.540+00:00,348.52,142.0
2026-09-03T11:27:37.720+00:00,348.86,49.0
2026-09-03T11:27:37.720+00:00,348.84,93.0
2026-09-03T11:19:46.340+00:00,348.58,142.0
2026-09-03T11:18:59.320+00:00,348.9,142.0
2026-09-03T11:15:25.640+00:00,348.94,90.0
2026-09-03T11:15:25.640+00:00,348.96,52.0
2026-09-03T11:12:48.330+00:00,348.76,142.0
2026-09-03T11:12:47.570+00:00,348.48,0.0
2026-09-03T11:00:04.400+00:00,347.32,20.0
2026-09-03T10:57:54.000+00:00,347.16,13.0
2026-09-03T10:57:41.370+00:00,347.28,87.0
2026-09-03T10:57:09.500+00:00,347.32,100.0
2026-09-03T10:54:59.400+00:00,347.4,13.0
2026-09-03T10:51:25.110+00:00,346.96,30.0
2026-09-03T10:51:25.110+00:00,346.96,99.0
2026-09-03T10:51:25.020+00:00,346.96,1.0
2026-09-03T10:51:25.010+00:00,346.96,2.0
2026-09-03T10:51:24.820+00:00,346.96,8.0
2026-09-03T10:51:24.820+00:00,346.96,8.0
2026-09-03T10:40:56.300+00:00,347.44,112.0
2026-09-03T10:19:27.430+00:00,347.64,3.0
2026-09-03T10:19:27.430+00:00,347.62,146.0
2026-09-03T09:31:19.210+00:00,349.64,29.0
2026-09-03T09:27:59.840+00:00,349.78,1.0
2026-09-03T09:06:22.920+00:00,351.02,12.0
2026-09-03T08:54:45.690+00:00,350.72,15.0
2026-09-03T08:24:38.090+00:00,351.52,12.0
2026-09-03T08:05:49.500+00:00,352.8,14.0
2026-09-03T08:05:16.220+00:00,352.74,17.0
2026-09-03T08:04:15.780+00:00,352.48,40.0
2026-09-03T08:04:05.020+00:00,353.62,28.0
2026-09-03T08:03:02.710+00:00,350.96,24.0
2026-09-03T08:01:36.680+00:00,351.52,69.0
2026-09-03T08:01:19.500+00:00,351.64,91.0
2026-09-03T07:52:36.870+00:00,349.8,3.0
2026-09-03T07:49:31.370+00:00,350.52,26.0
2026-09-03T07:45:03.250+00:00,351.46,23.0
2026-09-03T07:29:47.930+00:00,350.0,300.0
2026-09-03T07:29:47.370+00:00,350.0,20.0
2026-09-03T07:07:50.830+00:00,349.78,3.0
2026-09-03T07:07:49.820+00:00,349.78,126.0
2026-09-03T07:07:49.820+00:00,349.78,28.0
2026-09-03T07:07:49.400+00:00,349.78,79.0
2026-09-03T07:07:49.400+00:00,349.78,79.0
2026-09-03T07:07:48.300+00:00,349.78,120.0
2026-09-03T07:07:48.190+00:00,349.78,150.0
2026-09-03T07:07:48.190+00:00,349.78,150.0
2026-09-03T07:05:07.920+00:00,350.0,10.0
2026-09-02T15:36:12.100+00:00,349.96,0.0
2026-09-02T15:22:44.440+00:00,349.62,10.0
